_Id,_Iteration,_Segment,Sample Number,Hall Voltage [Volts],Type,Mobility [cm²/(V·s)],Carrier Concentration [1/cm³],Hall Coefficient [cm³/C],V.Over,I.Over,Compliance
30,0,0,30,0.000297796075,P,287.199653327552,5.23999648392148E+17,11.9112849562998,False,False,False
31,0,0,31,0.000300876025,P,290.178054856217,5.18621290767673E+17,12.0348108342428,False,False,False
32,0,0,32,0.000323544325,P,312.064980565012,4.82247373894719E+17,12.9425466407254,False,False,False
33,0,0,33,0.0003148719,P,303.711506167749,4.95511412329773E+17,12.5960956169581,False,False,False
34,0,0,34,0.00031100485,P,299.9875286313,5.01662579269909E+17,12.4416478065462,False,False,False
35,0,0,35,0.000308310325,P,297.391676600107,5.06041457119683E+17,12.3339877418849,False,False,False
36,0,0,36,0.000302535275,P,291.8220955088,5.1569952953561E+17,12.1029955846969,False,False,False
37,0,0,37,0.000303718425,P,292.952683707869,5.13709297546679E+17,12.1498854679239,False,False,False
38,0,0,38,0.000326789125,P,315.192361981903,4.77462449964522E+17,13.0722512931929,False,False,False
39,0,0,39,0.000305671075,P,294.799413192173,5.10491237863765E+17,12.2264765113666,False,False,False
40,0,0,40,0.000310572725,P,299.522999523166,5.02440605901932E+17,12.4223819804445,False,False,False
41,0,0,41,0.000305294475,P,294.429848056172,5.11132000901187E+17,12.2111492099795,False,False,False
42,0,0,42,0.00031231455,P,301.251239352644,4.99558168409119E+17,12.4940587977499,False,False,False
43,0,0,43,0.000327874525,P,316.242090729189,4.7587756903257E+17,13.1157876209387,False,False,False
44,0,0,44,0.0003114336,P,300.367137234536,5.01028570394087E+17,12.4573916495231,False,False,False
45,0,0,45,0.0003167396,P,305.4726272145,4.92654673298467E+17,12.6691361460372,False,False,False
46,0,0,46,0.000310273825,P,299.237621470623,5.02919775335663E+17,12.4105462443468,False,False,False
47,0,0,47,0.00030981125,P,298.792149762522,5.0366958262322E+17,12.3920708026334,False,False,False
48,0,0,48,0.000324577825,P,313.050048452519,4.80729896404438E+17,12.9834012315073,False,False,False
49,0,0,49,0.0003248704,P,313.341797265961,4.80282294526598E+17,12.9955011878001,False,False,False
50,0,0,50,0.00031693785,P,305.700064582338,4.9228814383011E+17,12.6785688569289,False,False,False
51,0,0,51,0.00031255705,P,301.488480967336,4.99165065541223E+17,12.5038981288331,False,False,False
52,0,0,52,0.000293872475,P,283.466956990566,5.30899682134706E+17,11.7564755433704,False,False,False
53,0,0,53,0.000301380525,P,290.705053116539,5.17681119569854E+17,12.0566674986832,False,False,False
54,0,0,54,0.000321077,P,309.696384644042,4.85935660937587E+17,12.8443117694987,False,False,False
55,0,0,55,0.000328456775,P,316.790583386501,4.75053632444545E+17,13.1385357414952,False,False,False
56,0,0,56,0.000318557675,P,307.235968889502,4.89827144607893E+17,12.7422687731937,False,False,False
57,0,0,57,0.000315017875,P,303.815952096695,4.95341065284442E+17,12.6004273952447,False,False,False
58,0,0,58,0.0003198358,P,308.473010404201,4.87862834952042E+17,12.7935736888286,False,False,False
59,0,0,59,0.000314186325,P,303.011305278493,4.96656443968876E+17,12.5670555668677,False,False,False
60,0,0,60,0.000303778275,P,292.972227022631,5.13675029511787E+17,12.150696005083,False,False,False
61,0,0,61,0.00030929695,P,298.291503651898,5.04514930930136E+17,12.371307064179,False,False,False
62,0,0,62,0.000315190075,P,303.980121294594,4.95073548628984E+17,12.6072361294286,False,False,False
63,0,0,63,0.000307735875,P,296.799137470209,5.07051734195453E+17,12.3094128430569,False,False,False
64,0,0,64,0.000320688275,P,309.308646912196,4.86544811677071E+17,12.828230779989,False,False,False
65,0,0,65,0.00031804435,P,306.770337592104,4.90570628644305E+17,12.7229572350229,False,False,False
66,0,0,66,0.0003150542,P,303.887451054492,4.95224520919747E+17,12.603392734689,False,False,False
67,0,0,67,0.000311359825,P,300.32602397639,5.01097158912259E+17,12.4556865230454,False,False,False
68,0,0,68,0.000314637375,P,303.493875847425,4.95866735174718E+17,12.5870696424123,False,False,False
69,0,0,69,0.000307494275,P,296.605416512575,5.07382903290991E+17,12.3013784826332,False,False,False
70,0,0,70,0.000293801275,P,283.397959194427,5.31028938210304E+17,11.7536139368132,False,False,False
71,0,0,71,0.000311609725,P,300.566414355545,5.00696385804317E+17,12.4656564456191,False,False,False
72,0,0,72,0.0003274736,P,315.854078995863,4.76462162022467E+17,13.0996952675236,False,False,False
73,0,0,73,0.000313691025,P,302.53615583294,4.97436469858121E+17,12.5473492741294,False,False,False
74,0,0,74,0.0003078617,P,296.912674517543,5.06857841641558E+17,12.3141216653282,False,False,False
75,0,0,75,0.0003145012,P,303.315086920814,4.96159023574296E+17,12.5796545713033,False,False,False
76,0,0,76,0.000314239675,P,303.075342524418,4.96551504680257E+17,12.5697114401433,False,False,False
77,0,0,77,0.0003088394,P,297.850427852377,5.05262048629898E+17,12.3530139378658,False,False,False
78,0,0,78,0.000303239525,P,292.453445739488,5.14586234337071E+17,12.1291801305967,False,False,False
79,0,0,79,0.00030133685,P,290.619036428124,5.17834341520171E+17,12.0531000525709,False,False,False
80,0,0,80,0.00031627775,P,305.032627777296,4.93365311306495E+17,12.6508876606494,False,False,False
81,0,0,81,0.00032023955,P,308.876678937855,4.872252508007E+17,12.8103153905561,False,False,False
82,0,0,82,0.000313869175,P,302.744064631597,4.97094856492448E+17,12.5559720594184,False,False,False
83,0,0,83,0.000305078275,P,294.273035794672,5.11404373002049E+17,12.2046455965185,False,False,False
84,0,0,84,0.0003008701,P,290.218085276778,5.1854975618925E+17,12.0364710512406,False,False,False
85,0,0,85,0.0003005479,P,289.907002508808,5.19106182533178E+17,12.0235692407706,False,False,False
86,0,0,86,0.000312202575,P,301.142771615015,4.99738102810502E+17,12.4895602194386,False,False,False
87,0,0,87,0.00031560625,P,304.421045495374,4.94356482867643E+17,12.6255229683533,False,False,False
88,0,0,88,0.0003145007,P,303.34082769914,4.96116920704277E+17,12.5807221413441,False,False,False
89,0,0,89,0.000314641475,P,303.46279906186,4.95917515514996E+17,12.5857807674289,False,False,False
90,0,0,90,0.000313147625,P,302.05107305213,4.98235334313845E+17,12.5272310074021,False,False,False
91,0,0,91,0.000310963725,P,299.942460885822,5.01737956398481E+17,12.4397786721217,False,False,False
92,0,0,92,0.00031985335,P,308.516816731628,4.87793563269175E+17,12.7953905073478,False,False,False
93,0,0,93,0.0003204303,P,309.07155606423,4.86918043440753E+17,12.8183977017874,False,False,False
94,0,0,94,0.000328017375,P,316.378092916278,4.75673002434489E+17,13.1214281597984,False,False,False
95,0,0,95,0.0003195424,P,308.202192721685,4.88291520683251E+17,12.7823418278209,False,False,False
96,0,0,96,0.00031789215,P,306.589636129695,4.90859767022006E+17,12.7154628436271,False,False,False
97,0,0,97,0.0003057588,P,294.880708180921,5.10350501700678E+17,12.229848130257,False,False,False
98,0,0,98,0.00030624895,P,295.352947391197,5.09534503350174E+17,12.2494337242366,False,False,False
99,0,0,99,0.0003098872,P,298.865331195564,5.03546251952216E+17,12.39510592086,False,False,False
