_Id,_Iteration,_Segment,Sample Number,Hall Voltage [Volts],Type,Mobility [cm²/(V·s)],Carrier Concentration [1/cm³],Hall Coefficient [cm³/C],V.Over,I.Over,Compliance
41,0,0,41,-0.004955055,N,170.467467575408,3.14719943807475E+18,1.98319466300423,False,False,False
42,0,0,42,-0.0049548075,N,170.459025385269,3.14735530694705E+18,1.98309644774554,False,False,False
43,0,0,43,-0.0049557425,N,170.490680185737,3.14677094125542E+18,1.98346471526449,False,False,False
44,0,0,44,-0.0049561225,N,170.504256477009,3.14652038165212E+18,1.98362265993732,False,False,False
45,0,0,45,-0.0049543075,N,170.441977496686,3.14767011063211E+18,1.9828981149954,False,False,False
46,0,0,46,-0.0049532525,N,170.405755023529,3.14833919834029E+18,1.98247670781157,False,False,False
47,0,0,47,-0.00495491,N,170.462248917956,3.14729578876767E+18,1.98313394987373,False,False,False
48,0,0,48,-0.0049549725,N,170.46489372629,3.14724695763329E+18,1.98316471920378,False,False,False
49,0,0,49,-0.00495431,N,170.441509240274,3.14767875827152E+18,1.98289266736583,False,False,False
50,0,0,50,-0.004955245,N,170.473837785628,3.14708183456277E+18,1.9832687731385,False,False,False
51,0,0,51,-0.00495559,N,170.485924217208,3.14685872529762E+18,1.98340938499216,False,False,False
52,0,0,52,-0.0049565675,N,170.5199538645,3.14623072552356E+18,1.98380528114674,False,False,False
53,0,0,53,-0.004955965,N,170.498646118932,3.14662391975309E+18,1.98355738981656,False,False,False
54,0,0,54,-0.00495219,N,170.368818491237,3.14902176885699E+18,1.98204699336368,False,False,False
55,0,0,55,-0.0049536275,N,170.418477027939,3.14810416992164E+18,1.98262471383059,False,False,False
56,0,0,56,-0.0049547475,N,170.457059290847,3.14739160933159E+18,1.98307357447816,False,False,False
57,0,0,57,-0.00495455,N,170.449863948379,3.14752447280233E+18,1.98298986487078,False,False,False
58,0,0,58,-0.004958145,N,170.57377630808,3.14523797136533E+18,1.98443144392358,False,False,False
59,0,0,59,-0.0049541125,N,170.434437592974,3.14780936141903E+18,1.98281039681072,False,False,False
60,0,0,60,-0.004955925,N,170.497180446464,3.14665096958486E+18,1.98354033838816,False,False,False
61,0,0,61,-0.004953245,N,170.406179031723,3.14833136457731E+18,1.98248164066356,False,False,False
62,0,0,62,-0.0049531175,N,170.400718491312,3.14843225376836E+18,1.98241811350055,False,False,False
63,0,0,63,-0.00495319,N,170.402769379485,3.14839436070772E+18,1.98244197324656,False,False,False
64,0,0,64,-0.004954445,N,170.446017163967,3.14759550906518E+18,1.98294511191925,False,False,False
65,0,0,65,-0.0049566525,N,170.522191345411,3.14618944273723E+18,1.98383131168655,False,False,False
66,0,0,66,-0.00495427,N,170.439740890753,3.14771141612582E+18,1.98287209463496,False,False,False
67,0,0,67,-0.0049548525,N,170.460151370552,3.14733451689304E+18,1.98310954730075,False,False,False
68,0,0,68,-0.0049549825,N,170.464269795636,3.14725847713738E+18,1.98315746048186,False,False,False
69,0,0,69,-0.0049557475,N,170.491223235842,3.14676091813366E+18,1.98347103303342,False,False,False
70,0,0,70,-0.0049538425,N,170.425170201912,3.14798053320254E+18,1.98270258127997,False,False,False
71,0,0,71,-0.0049542075,N,170.437872116293,3.14774592936297E+18,1.98285035357441,False,False,False
72,0,0,72,-0.004955455,N,170.481676450477,3.14693713326543E+18,1.98335996706844,False,False,False
73,0,0,73,-0.00495545,N,170.480468152008,3.14695943751743E+18,1.98334590989313,False,False,False
74,0,0,74,-0.0049551175,N,170.468943995924,3.14717218038364E+18,1.98321183947392,False,False,False
75,0,0,75,-0.0049553,N,170.475840809216,3.14704485759806E+18,1.98329207603464,False,False,False
76,0,0,76,-0.00495522,N,170.473020361402,3.14709692493265E+18,1.98325926333945,False,False,False
77,0,0,77,-0.0049539325,N,170.428236595393,3.14792389383821E+18,1.98273825527262,False,False,False
78,0,0,78,-0.004953165,N,170.40262116332,3.14839709918049E+18,1.98244024892044,False,False,False
79,0,0,79,-0.0049543375,N,170.442033220992,3.14766908153308E+18,1.98289876328417,False,False,False
80,0,0,80,-0.004955115,N,170.469284413086,3.1471658956654E+18,1.98321579983953,False,False,False
81,0,0,81,-0.004955075,N,170.467541583967,3.1471980717167E+18,1.98319552400946,False,False,False
82,0,0,82,-0.0049553,N,170.475798165065,3.1470456448245E+18,1.98329157991855,False,False,False
83,0,0,83,-0.004954445,N,170.446405157902,3.14758834406826E+18,1.9829496257864,False,False,False
84,0,0,84,-0.00495558,N,170.484577999916,3.14688357420584E+18,1.98339372328857,False,False,False
85,0,0,85,-0.00495516,N,170.471062805889,3.14713306371677E+18,1.98323648941254,False,False,False
86,0,0,86,-0.0049532975,N,170.406923769131,3.1483176052764E+18,1.98249030483435,False,False,False
87,0,0,87,-0.0049548825,N,170.46076983954,3.14732309767444E+18,1.98311674248241,False,False,False
88,0,0,88,-0.00495522,N,170.472964924949,3.14709794834355E+18,1.98325861839951,False,False,False
89,0,0,89,-0.0049557075,N,170.489275650044,3.14679686518576E+18,1.98344837509278,False,False,False
90,0,0,90,-0.0049550025,N,170.464829923855,3.14724813560074E+18,1.98316397693517,False,False,False
91,0,0,91,-0.0049549225,N,170.462470011832,3.14729170665021E+18,1.98313652204894,False,False,False
92,0,0,92,-0.00495503,N,170.466372976974,3.14721964686735E+18,1.98318192859923,False,False,False
93,0,0,93,-0.00495515,N,170.469725204976,3.14715775788492E+18,1.9832209279507,False,False,False
94,0,0,94,-0.00495348,N,170.412554315619,3.14821358272534E+18,1.98255580982426,False,False,False
95,0,0,95,-0.0049540525,N,170.431878892805,3.14785661959864E+18,1.98278062925102,False,False,False
96,0,0,96,-0.0049558425,N,170.494534143644,3.14669980980941E+18,1.98350955167147,False,False,False
97,0,0,97,-0.00495586,N,170.49427895099,3.14670451973095E+18,1.98350658279584,False,False,False
98,0,0,98,-0.0049556275,N,170.486868880063,3.14684128864359E+18,1.98342037506763,False,False,False
99,0,0,99,-0.004955735,N,170.490422165854,3.14677570357263E+18,1.98346171349728,False,False,False
