_Id,_Iteration,_Segment,Sample Number,Hall Voltage [Volts],Type,Mobility [cm²/(V·s)],Carrier Concentration [1/cm³],Hall Coefficient [cm³/C],V.Over,I.Over,Compliance
87,0,0,87,-0.0001851875,N,22.3495102751468,1.68590976626214E+18,3.70216084745623,False,False,False
88,0,0,88,-0.00018462175,N,22.2854089785818,1.69075908278188E+18,3.6915425695838,False,False,False
89,0,0,89,-0.00018193075,N,21.9582582170078,1.71594929213746E+18,3.63735056600949,False,False,False
90,0,0,90,-0.00018961925,N,22.8869763519578,1.6463187213816E+18,3.79119124865558,False,False,False
91,0,0,91,-0.00018976425,N,22.8975391688705,1.64555926146297E+18,3.79294096248519,False,False,False
92,0,0,92,-0.00018901375,N,22.8146510646608,1.6515377569114E+18,3.7792106797923,False,False,False
93,0,0,93,-0.0001863655,N,22.4907058971421,1.67532570193068E+18,3.72554967777724,False,False,False
94,0,0,94,-0.00018884525,N,22.793284240895,1.65308593732373E+18,3.77567129940292,False,False,False
95,0,0,95,-0.00018754575,N,22.6340017241412,1.66471921771826E+18,3.74928640371838,False,False,False
96,0,0,96,-0.0001850705,N,22.3366403462197,1.68688115401487E+18,3.70002896418912,False,False,False
97,0,0,97,-0.00018029375,N,21.7611144362048,1.73149485310172E+18,3.60469401212428,False,False,False
98,0,0,98,-0.0001791115,N,21.6203237655159,1.74277027729547E+18,3.58137226134341,False,False,False
99,0,0,99,-0.000178721,N,21.573033330875,1.74659061923017E+18,3.57353867602402,False,False,False
